indices,forgetting counts,forgettable,targets
31152,0,0,1
31153,6,1,6
31154,0,0,2
31155,0,0,5
31156,0,0,5
31157,0,0,7
31158,0,0,7
31159,0,0,2
31160,0,0,1
31161,0,0,8
31162,0,0,5
31163,1,1,3
31164,0,0,8
31165,0,0,0
31166,0,0,6
31167,0,0,9
31168,0,0,0
31169,0,0,7
31170,18,1,6
31171,0,0,1
31172,0,0,4
31173,0,0,3
31174,0,0,5
31175,0,0,5
31176,0,0,7
31177,0,0,5
31178,5,1,0
31179,0,0,1
31180,0,0,1
31181,0,0,7
31182,0,0,7
31183,0,0,7
31184,0,0,4
31185,8,1,0
31186,0,0,0
31187,7,1,9
31188,0,0,2
31189,1,1,3
31190,0,0,7
31191,0,0,1
31192,0,0,5
31193,0,0,9
31194,0,0,1
31195,10,1,0
31196,0,0,8
31197,7,1,9
31198,4,1,4
31199,18,1,6
31200,0,0,0
31201,0,0,8
31202,16,1,0
31203,0,0,0
31204,1,1,4
31205,15,1,2
31206,0,0,8
31207,15,1,6
31208,3,1,4
31209,5,1,4
31210,0,0,8
31211,26,1,4
31212,0,0,4
31213,43,1,6
31214,0,0,1
31215,0,0,1
31216,12,1,3
31217,1,1,8
31218,0,0,9
31219,16,1,6
31220,200,1,2
31221,0,0,8
31222,0,0,8
31223,0,0,5
31224,14,1,6
31225,0,0,8
31226,17,1,0
31227,0,0,1
31228,0,0,3
31229,0,0,8
31230,0,0,8
31231,0,0,5
31232,0,0,3
31233,0,0,3
31234,0,0,8
31235,3,1,1
31236,0,0,2
31237,0,0,7
31238,7,1,7
31239,18,1,6
31240,0,0,6
31241,0,0,3
31242,0,0,5
31243,0,0,8
31244,0,0,5
31245,20,1,6
31246,0,0,8
31247,0,0,1
31248,0,0,6
31249,20,1,2
31250,0,0,8
31251,0,0,3
31252,28,1,0
31253,0,0,8
31254,12,1,3
31255,4,1,4
31256,0,0,2
31257,0,0,3
31258,0,0,7
31259,0,0,3
31260,8,1,2
31261,0,0,5
31262,0,0,4
31263,5,1,6
31264,13,1,6
31265,19,1,4
31266,0,0,7
31267,0,0,7
31268,5,1,2
31269,0,0,0
31270,0,0,9
31271,3,1,6
31272,0,0,1
31273,0,0,8
31274,0,0,9
31275,0,0,0
31276,0,0,4
31277,0,0,7
31278,13,1,9
31279,0,0,3
31280,2,1,3
31281,0,0,1
31282,0,0,0
31283,0,0,9
31284,0,0,9
31285,25,1,6
31286,0,0,5
31287,0,0,5
31288,0,0,8
31289,3,1,3
31290,1,1,5
31291,0,0,7
31292,0,0,9
31293,0,0,0
31294,0,0,8
31295,0,0,0
31296,0,0,5
31297,0,0,0
31298,0,0,2
31299,25,1,4
31300,0,0,5
31301,12,1,4
31302,8,1,4
31303,0,0,1
31304,0,0,7
31305,15,1,6
31306,0,0,9
31307,0,0,7
31308,0,0,9
31309,6,1,1
31310,6,1,4
31311,0,0,3
31312,0,0,3
31313,0,0,8
31314,2,1,3
31315,0,0,2
31316,0,0,8
31317,5,1,7
31318,0,0,7
31319,0,0,7
31320,20,1,3
31321,0,0,6
31322,0,0,7
31323,0,0,9
31324,0,0,0
31325,7,1,6
31326,0,0,3
31327,6,1,3
31328,2,1,2
31329,0,0,8
31330,0,0,2
31331,11,1,4
31332,1,1,3
31333,28,1,4
31334,0,0,3
31335,0,0,1
31336,1,1,6
31337,0,0,9
31338,0,0,6
31339,2,1,7
31340,4,1,6
31341,0,0,3
31342,0,0,1
31343,0,0,8
31344,0,0,3
31345,20,1,3
31346,0,0,2
31347,0,0,1
31348,0,0,2
31349,4,1,0
31350,1,1,0
31351,0,0,7
31352,0,0,8
31353,0,0,7
31354,3,1,0
31355,0,0,9
31356,9,1,3
31357,0,0,7
31358,0,0,9
31359,12,1,3
31360,10,1,4
31361,0,0,9
31362,1,1,2
31363,0,0,6
31364,0,0,1
31365,0,0,9
31366,22,1,4
31367,0,0,9
31368,3,1,7
31369,0,0,7
31370,0,0,2
31371,0,0,3
31372,0,0,0
31373,1,1,3
31374,0,0,2
31375,0,0,5
31376,1,1,6
31377,0,0,8
31378,0,0,2
31379,0,0,3
31380,0,0,4
31381,2,1,0
31382,0,0,3
31383,0,0,7
31384,0,0,7
31385,0,0,5
31386,0,0,4
31387,0,0,5
31388,11,1,0
31389,0,0,5
31390,15,1,3
31391,0,0,8
31392,1,1,0
31393,0,0,2
31394,0,0,7
31395,0,0,9
31396,0,0,1
31397,0,0,1
31398,0,0,5
31399,5,1,2
31400,0,0,5
31401,0,0,0
31402,0,0,2
31403,0,0,8
31404,0,0,5
31405,3,1,7
31406,0,0,1
31407,0,0,7
31408,3,1,3
31409,18,1,4
31410,2,1,2
31411,18,1,0
31412,4,1,3
31413,3,1,0
31414,2,1,3
31415,0,0,1
31416,0,0,9
31417,0,0,7
31418,1,1,3
31419,0,0,3
31420,0,0,5
31421,0,0,1
31422,0,0,1
31423,0,0,3
31424,0,0,7
31425,8,1,0
31426,0,0,7
31427,0,0,3
31428,0,0,5
31429,0,0,5
31430,0,0,8
31431,31,1,0
31432,0,0,2
31433,0,0,7
31434,0,0,3
31435,200,1,2
31436,4,1,6
31437,0,0,7
31438,0,0,6
31439,0,0,8
31440,9,1,4
31441,0,0,1
31442,0,0,3
31443,0,0,0
31444,0,0,3
31445,0,0,2
31446,0,0,1
31447,0,0,7
31448,0,0,0
31449,5,1,4
31450,8,1,6
31451,0,0,8
31452,0,0,1
31453,0,0,1
31454,32,1,0
31455,0,0,2
31456,0,0,7
31457,0,0,3
31458,0,0,2
31459,0,0,1
31460,0,0,1
31461,0,0,4
31462,26,1,6
31463,9,1,2
31464,0,0,7
31465,0,0,8
31466,1,1,9
31467,27,1,6
31468,0,0,3
31469,0,0,9
31470,0,0,2
31471,0,0,1
31472,7,1,2
31473,0,0,3
31474,0,0,3
31475,9,1,3
31476,0,0,0
31477,0,0,1
31478,0,0,5
31479,0,0,6
31480,0,0,6
31481,3,1,9
31482,10,1,6
31483,0,0,8
31484,0,0,0
31485,0,0,9
31486,0,0,9
31487,0,0,9
31488,0,0,2
31489,1,1,0
31490,0,0,4
31491,5,1,0
31492,2,1,4
31493,0,0,0
31494,0,0,7
31495,0,0,8
31496,0,0,0
31497,0,0,1
31498,0,0,8
31499,14,1,3
31500,0,0,1
31501,0,0,7
31502,26,1,2
31503,1,1,2
31504,0,0,3
31505,0,0,4
31506,1,1,2
31507,0,0,1
31508,19,1,2
31509,0,0,1
31510,2,1,4
31511,0,0,5
31512,0,0,0
31513,0,0,0
31514,8,1,2
31515,0,0,1
31516,0,0,8
31517,0,0,8
31518,3,1,2
31519,0,0,3
31520,0,0,3
31521,0,0,3
31522,0,0,3
31523,7,1,3
31524,18,1,6
31525,0,0,6
31526,0,0,9
31527,0,0,9
31528,0,0,3
31529,29,1,0
31530,0,0,7
31531,26,1,0
31532,1,1,4
31533,0,0,6
31534,16,1,4
31535,2,1,8
31536,0,0,8
31537,0,0,5
31538,1,1,8
31539,0,0,8
31540,0,0,2
31541,3,1,0
31542,39,1,2
31543,0,0,9
31544,0,0,4
31545,11,1,0
31546,0,0,0
31547,0,0,2
31548,0,0,5
31549,0,0,7
31550,0,0,1
31551,2,1,2
31552,0,0,0
31553,0,0,1
31554,4,1,6
31555,0,0,6
31556,0,0,8
31557,27,1,6
31558,5,1,3
31559,0,0,5
31560,0,0,3
31561,0,0,9
31562,4,1,4
31563,0,0,1
31564,0,0,3
31565,0,0,6
31566,0,0,5
31567,0,0,5
31568,0,0,6
31569,0,0,1
31570,3,1,6
31571,0,0,8
31572,0,0,9
31573,0,0,2
31574,0,0,1
31575,0,0,3
31576,0,0,1
31577,1,1,4
31578,0,0,0
31579,0,0,4
31580,0,0,4
31581,0,0,7
31582,2,1,6
31583,2,1,3
31584,0,0,1
31585,0,0,9
31586,0,0,1
31587,6,1,6
31588,0,0,8
31589,3,1,0
31590,0,0,8
31591,0,0,8
31592,10,1,4
31593,0,0,5
31594,0,0,1
31595,0,0,5
31596,0,0,0
31597,0,0,7
31598,0,0,9
31599,0,0,3
31600,2,1,4
31601,2,1,2
31602,0,0,3
31603,0,0,8
31604,0,0,7
31605,9,1,6
31606,0,0,2
31607,0,0,1
31608,0,0,9
31609,0,0,7
31610,26,1,9
31611,0,0,0
31612,22,1,2
31613,0,0,7
31614,1,1,7
31615,0,0,1
31616,0,0,9
31617,0,0,1
31618,1,1,4
31619,0,0,3
31620,0,0,8
31621,2,1,2
31622,0,0,3
31623,1,1,3
31624,0,0,5
31625,1,1,4
31626,0,0,8
31627,0,0,3
31628,0,0,0
31629,0,0,4
31630,0,0,4
31631,0,0,4
31632,0,0,0
31633,1,1,0
31634,2,1,2
31635,0,0,8
31636,10,1,4
31637,0,0,5
31638,0,0,1
31639,0,0,0
31640,9,1,2
31641,0,0,9
31642,0,0,1
31643,0,0,7
31644,0,0,8
31645,0,0,9
31646,8,1,4
31647,0,0,8
31648,15,1,7
31649,0,0,0
31650,2,1,7
31651,0,0,9
31652,1,1,3
31653,0,0,1
31654,1,1,4
31655,0,0,9
31656,0,0,7
31657,1,1,7
31658,19,1,7
31659,2,1,6
31660,1,1,0
31661,0,0,9
31662,7,1,8
31663,0,0,8
31664,11,1,4
31665,14,1,6
31666,0,0,1
31667,0,0,5
31668,1,1,2
31669,7,1,6
31670,0,0,7
31671,16,1,2
31672,6,1,4
31673,0,0,5
31674,0,0,0
31675,0,0,3
31676,0,0,3
31677,0,0,7
31678,0,0,5
31679,0,0,5
31680,0,0,7
31681,0,0,3
31682,12,1,3
31683,2,1,3
31684,0,0,0
31685,0,0,1
31686,7,1,6
31687,3,1,4
31688,0,0,8
31689,0,0,5
31690,0,0,1
31691,13,1,2
31692,2,1,4
31693,0,0,9
31694,200,1,4
31695,4,1,4
31696,0,0,2
31697,0,0,0
31698,0,0,8
31699,0,0,1
31700,0,0,3
31701,18,1,4
31702,200,1,6
31703,1,1,8
31704,2,1,6
31705,0,0,8
31706,0,0,7
31707,0,0,6
31708,3,1,0
31709,0,0,9
31710,17,1,4
31711,0,0,1
31712,1,1,3
31713,21,1,4
31714,0,0,1
31715,14,1,1
31716,0,0,7
31717,3,1,1
31718,0,0,3
31719,0,0,1
31720,0,0,1
31721,4,1,6
31722,0,0,7
31723,0,0,0
31724,0,0,3
31725,0,0,3
31726,8,1,0
31727,0,0,1
31728,19,1,4
31729,0,0,9
31730,8,1,6
31731,0,0,9
31732,1,1,3
31733,0,0,2
31734,0,0,0
31735,0,0,1
31736,0,0,2
31737,19,1,6
31738,0,0,2
31739,0,0,8
31740,0,0,5
31741,0,0,2
31742,0,0,9
31743,0,0,3
31744,0,0,9
31745,7,1,4
31746,0,0,9
31747,0,0,0
31748,0,0,1
31749,0,0,2
31750,7,1,0
31751,0,0,8
31752,0,0,3
31753,0,0,7
31754,0,0,7
31755,34,1,4
31756,0,0,7
31757,23,1,6
31758,0,0,4
31759,0,0,1
31760,0,0,4
31761,0,0,7
31762,0,0,6
31763,0,0,9
31764,0,0,6
31765,0,0,0
31766,28,1,6
31767,0,0,1
31768,0,0,1
31769,5,1,6
31770,0,0,1
31771,0,0,1
31772,0,0,0
31773,0,0,5
31774,28,1,2
31775,20,1,2
31776,23,1,6
31777,2,1,2
31778,1,1,6
31779,0,0,7
31780,0,0,6
31781,0,0,4
31782,2,1,4
31783,17,1,4
31784,0,0,3
31785,0,0,9
31786,0,0,0
31787,0,0,8
31788,0,0,3
31789,0,0,2
31790,2,1,0
31791,4,1,9
31792,0,0,1
31793,0,0,0
31794,0,0,9
31795,0,0,4
31796,0,0,6
31797,0,0,1
31798,2,1,4
31799,0,0,5
31800,5,1,7
31801,0,0,1
31802,0,0,1
31803,0,0,3
31804,0,0,5
31805,0,0,9
31806,0,0,1
31807,0,0,3
31808,1,1,9
31809,0,0,5
31810,0,0,2
31811,0,0,2
31812,0,0,1
31813,0,0,0
31814,0,0,6
31815,0,0,0
31816,0,0,5
31817,0,0,1
31818,36,1,2
31819,0,0,4
31820,1,1,2
31821,0,0,5
31822,6,1,5
31823,0,0,7
31824,8,1,2
31825,0,0,8
31826,0,0,6
31827,0,0,2
31828,0,0,8
31829,0,0,0
31830,0,0,5
31831,0,0,7
31832,0,0,1
31833,0,0,7
31834,1,1,8
31835,0,0,4
31836,8,1,6
31837,0,0,5
31838,49,1,3
31839,6,1,4
31840,0,0,4
31841,2,1,4
31842,0,0,7
31843,2,1,6
31844,2,1,0
31845,0,0,7
31846,0,0,6
31847,0,0,9
31848,1,1,2
31849,0,0,9
31850,5,1,7
31851,0,0,3
31852,0,0,0
31853,21,1,4
31854,0,0,2
31855,0,0,4
31856,0,0,9
31857,17,1,4
31858,0,0,7
31859,0,0,0
31860,0,0,2
31861,0,0,7
31862,0,0,5
31863,1,1,9
31864,8,1,0
31865,0,0,4
31866,0,0,4
31867,0,0,3
31868,1,1,4
31869,1,1,0
31870,0,0,5
31871,1,1,2
31872,23,1,4
31873,0,0,8
31874,0,0,9
31875,0,0,8
31876,1,1,5
31877,10,1,0
31878,0,0,7
31879,2,1,0
31880,0,0,4
31881,0,0,3
31882,2,1,8
31883,2,1,3
31884,0,0,2
31885,0,0,2
31886,1,1,2
31887,0,0,8
31888,0,0,1
31889,0,0,5
31890,0,0,6
31891,11,1,0
31892,0,0,9
31893,0,0,5
31894,0,0,2
31895,0,0,8
31896,2,1,9
31897,0,0,5
31898,0,0,3
31899,0,0,9
31900,0,0,8
31901,0,0,4
31902,0,0,3
31903,0,0,3
31904,0,0,5
31905,0,0,5
31906,11,1,6
31907,0,0,0
31908,5,1,0
31909,0,0,3
31910,0,0,1
31911,0,0,7
31912,0,0,0
31913,42,1,4
31914,0,0,7
31915,0,0,1
31916,14,1,0
31917,0,0,7
31918,1,1,3
31919,0,0,5
31920,0,0,9
31921,0,0,7
31922,0,0,3
31923,3,1,4
31924,0,0,7
31925,0,0,1
31926,0,0,7
31927,0,0,5
31928,0,0,4
31929,0,0,5
31930,0,0,6
31931,3,1,3
31932,0,0,0
31933,9,1,4
31934,0,0,2
31935,0,0,6
31936,0,0,0
31937,0,0,8
31938,0,0,4
31939,0,0,3
31940,0,0,0
31941,6,1,0
31942,13,1,6
31943,0,0,4
31944,0,0,3
31945,0,0,0
31946,0,0,4
31947,20,1,2
31948,1,1,5
31949,0,0,0
31950,12,1,2
31951,0,0,4
31952,0,0,5
31953,0,0,7
31954,0,0,1
31955,9,1,6
31956,4,1,0
31957,0,0,8
31958,0,0,5
31959,0,0,5
31960,2,1,0
31961,0,0,8
31962,0,0,5
31963,0,0,7
31964,0,0,7
31965,0,0,7
31966,0,0,5
31967,0,0,7
31968,0,0,5
31969,0,0,5
31970,0,0,5
31971,0,0,3
31972,0,0,5
31973,0,0,7
31974,0,0,9
31975,1,1,7
31976,0,0,5
31977,0,0,2
31978,0,0,9
31979,2,1,4
31980,0,0,8
31981,0,0,0
31982,19,1,6
31983,0,0,1
31984,13,1,0
31985,0,0,9
31986,0,0,1
31987,6,1,3
31988,0,0,5
31989,0,0,7
31990,0,0,0
31991,2,1,4
31992,0,0,9
31993,37,1,4
31994,0,0,8
31995,0,0,3
31996,0,0,3
31997,0,0,8
31998,11,1,7
31999,0,0,9
32000,1,1,1
32001,5,1,6
32002,0,0,4
32003,0,0,0
32004,0,0,9
32005,14,1,3
32006,0,0,3
32007,21,1,6
32008,0,0,1
32009,0,0,7
32010,12,1,6
32011,0,0,3
32012,3,1,2
32013,3,1,3
32014,6,1,0
32015,0,0,9
32016,0,0,4
32017,0,0,4
32018,0,0,3
32019,0,0,8
32020,14,1,4
32021,0,0,1
32022,0,0,2
32023,12,1,2
32024,0,0,9
32025,22,1,2
32026,2,1,0
32027,0,0,2
32028,5,1,9
32029,0,0,9
32030,0,0,9
32031,24,1,4
32032,0,0,5
32033,0,0,7
32034,5,1,6
32035,2,1,2
32036,0,0,3
32037,0,0,0
32038,0,0,3
32039,0,0,7
32040,0,0,7
32041,1,1,2
32042,0,0,9
32043,0,0,5
32044,0,0,8
32045,0,0,8
32046,0,0,4
32047,0,0,7
32048,0,0,5
32049,0,0,3
32050,0,0,4
32051,0,0,1
32052,23,1,6
32053,0,0,9
32054,0,0,4
32055,0,0,0
32056,21,1,4
32057,0,0,2
32058,2,1,0
32059,23,1,4
32060,1,1,2
32061,0,0,8
32062,7,1,8
32063,0,0,5
32064,0,0,5
32065,0,0,8
32066,200,1,6
32067,0,0,7
32068,0,0,5
32069,0,0,7
32070,200,1,6
32071,0,0,3
32072,31,1,0
32073,0,0,2
32074,0,0,7
32075,0,0,3
32076,10,1,2
32077,2,1,4
32078,0,0,1
32079,1,1,0
32080,18,1,3
32081,0,0,9
32082,0,0,9
32083,0,0,0
32084,0,0,3
32085,0,0,6
32086,2,1,1
32087,7,1,6
32088,0,0,4
32089,0,0,5
32090,5,1,6
32091,41,1,2
32092,0,0,7
32093,19,1,6
32094,0,0,9
32095,1,1,4
32096,1,1,7
32097,0,0,8
32098,0,0,8
32099,4,1,8
32100,0,0,7
32101,0,0,5
32102,0,0,3
32103,40,1,2
32104,0,0,8
32105,0,0,4
32106,0,0,0
32107,1,1,4
32108,7,1,4
32109,1,1,0
32110,30,1,1
32111,0,0,0
32112,0,0,0
32113,0,0,7
32114,2,1,2
32115,0,0,5
32116,0,0,1
32117,0,0,5
32118,0,0,5
32119,0,0,2
32120,0,0,0
32121,0,0,0
32122,0,0,3
32123,14,1,2
32124,0,0,1
32125,0,0,1
32126,0,0,5
32127,0,0,4
32128,0,0,9
32129,0,0,3
32130,0,0,5
32131,5,1,3
32132,0,0,7
32133,0,0,3
32134,0,0,0
32135,0,0,1
32136,0,0,1
32137,0,0,8
32138,0,0,4
32139,0,0,0
32140,0,0,0
32141,15,1,0
32142,0,0,3
32143,1,1,0
32144,0,0,4
32145,0,0,4
32146,0,0,1
32147,0,0,9
32148,0,0,9
32149,4,1,6
32150,2,1,0
32151,1,1,7
32152,0,0,9
32153,0,0,8
32154,1,1,7
32155,2,1,6
32156,0,0,5
32157,0,0,2
32158,0,0,9
32159,0,0,7
32160,23,1,6
32161,0,0,8
32162,0,0,5
32163,0,0,8
32164,7,1,0
32165,0,0,8
32166,0,0,0
32167,1,1,0
32168,0,0,2
32169,0,0,0
32170,1,1,7
32171,7,1,6
32172,0,0,7
32173,0,0,1
32174,0,0,4
32175,0,0,0
32176,11,1,0
32177,0,0,0
32178,0,0,1
32179,0,0,8
32180,0,0,1
32181,0,0,9
32182,5,1,6
32183,0,0,8
32184,11,1,4
32185,2,1,3
32186,5,1,2
32187,0,0,9
32188,25,1,6
32189,0,0,7
32190,1,1,4
32191,0,0,8
32192,0,0,7
32193,0,0,0
32194,0,0,3
32195,0,0,5
32196,0,0,8
32197,4,1,6
32198,0,0,3
32199,0,0,8
32200,10,1,3
32201,0,0,9
32202,3,1,0
32203,3,1,6
32204,1,1,2
32205,3,1,3
32206,0,0,3
32207,3,1,4
32208,19,1,6
32209,0,0,5
32210,0,0,9
32211,4,1,4
32212,0,0,9
32213,2,1,4
32214,0,0,8
32215,0,0,9
32216,19,1,6
32217,0,0,4
32218,0,0,5
32219,0,0,2
32220,0,0,9
32221,0,0,6
32222,2,1,8
32223,0,0,3
32224,0,0,7
32225,0,0,6
32226,9,1,4
32227,0,0,7
32228,15,1,4
32229,2,1,8
32230,3,1,0
32231,0,0,5
32232,0,0,9
32233,0,0,7
32234,0,0,2
32235,0,0,0
32236,0,0,7
32237,0,0,1
32238,0,0,9
32239,1,1,3
32240,0,0,5
32241,0,0,1
32242,0,0,8
32243,0,0,5
32244,12,1,3
32245,3,1,2
32246,7,1,2
32247,0,0,1
32248,0,0,0
32249,0,0,3
32250,6,1,5
32251,15,1,6
32252,0,0,5
32253,0,0,5
32254,0,0,3
32255,1,1,7
32256,0,0,7
32257,0,0,4
32258,17,1,8
32259,0,0,3
32260,5,1,2
32261,21,1,3
32262,0,0,5
32263,0,0,2
32264,0,0,9
32265,0,0,1
32266,2,1,7
32267,0,0,1
32268,0,0,8
32269,8,1,2
32270,19,1,6
32271,0,0,3
32272,22,1,6
32273,0,0,0
32274,4,1,4
32275,0,0,5
32276,0,0,3
32277,0,0,2
32278,1,1,9
32279,0,0,8
32280,0,0,1
32281,0,0,3
32282,0,0,9
32283,0,0,1
32284,21,1,4
32285,0,0,8
32286,8,1,0
32287,0,0,7
32288,0,0,9
32289,0,0,1
32290,0,0,8
32291,0,0,0
32292,0,0,8
32293,0,0,7
32294,0,0,3
32295,0,0,9
32296,0,0,2
32297,0,0,1
32298,0,0,0
32299,0,0,9
32300,0,0,7
32301,0,0,1
32302,7,1,6
32303,0,0,9
32304,0,0,8
32305,1,1,9
32306,0,0,1
32307,5,1,6
32308,0,0,1
32309,0,0,8
32310,200,1,2
32311,0,0,5
32312,1,1,2
32313,0,0,3
32314,0,0,3
32315,0,0,9
32316,0,0,6
32317,1,1,4
32318,0,0,7
32319,0,0,3
32320,0,0,4
32321,0,0,1
32322,4,1,4
32323,0,0,0
32324,0,0,5
32325,0,0,7
32326,0,0,9
32327,9,1,6
32328,0,0,5
32329,0,0,4
32330,0,0,9
32331,2,1,6
32332,5,1,2
32333,0,0,0
32334,0,0,8
32335,0,0,7
32336,0,0,1
32337,0,0,6
32338,3,1,8
32339,0,0,0
32340,0,0,2
32341,1,1,5
32342,0,0,1
32343,0,0,4
32344,22,1,0
32345,2,1,6
32346,0,0,2
32347,3,1,3
32348,0,0,9
32349,0,0,6
32350,0,0,7
32351,18,1,3
32352,0,0,0
32353,0,0,8
32354,0,0,2
32355,0,0,8
32356,0,0,3
32357,1,1,3
32358,0,0,8
32359,0,0,8
32360,18,1,7
32361,0,0,7
32362,0,0,6
32363,0,0,4
32364,0,0,5
32365,0,0,3
32366,0,0,1
32367,36,1,6
32368,3,1,3
32369,0,0,6
32370,0,0,3
32371,0,0,8
32372,0,0,2
32373,0,0,7
32374,0,0,1
32375,0,0,6
32376,0,0,5
32377,0,0,4
32378,4,1,0
32379,0,0,2
32380,1,1,9
32381,0,0,8
32382,1,1,3
32383,0,0,8
32384,0,0,1
32385,0,0,9
32386,0,0,9
32387,0,0,1
32388,12,1,0
32389,2,1,6
32390,1,1,2
32391,0,0,3
32392,10,1,6
32393,0,0,8
32394,6,1,4
32395,0,0,7
32396,0,0,7
32397,0,0,4
32398,6,1,4
32399,0,0,3
32400,0,0,9
32401,0,0,5
32402,0,0,5
32403,0,0,9
32404,200,1,2
32405,0,0,8
32406,0,0,0
32407,0,0,7
32408,0,0,8
32409,1,1,3
32410,0,0,1
32411,0,0,5
32412,0,0,0
32413,3,1,6
32414,0,0,1
32415,17,1,2
32416,0,0,7
32417,0,0,9
32418,0,0,2
32419,11,1,4
32420,0,0,7
32421,0,0,5
32422,0,0,8
32423,10,1,0
32424,7,1,2
32425,0,0,2
32426,0,0,8
32427,0,0,8
32428,0,0,7
32429,0,0,5
32430,10,1,4
32431,0,0,3
32432,0,0,9
32433,4,1,9
32434,22,1,6
32435,0,0,5
32436,0,0,5
32437,0,0,3
32438,0,0,3
32439,0,0,1
32440,0,0,2
32441,13,1,1
32442,10,1,2
32443,0,0,9
32444,0,0,9
32445,0,0,2
32446,0,0,2
32447,0,0,1
32448,0,0,2
32449,0,0,5
32450,10,1,9
32451,10,1,2
32452,2,1,7
32453,0,0,7
32454,5,1,8
32455,15,1,9
32456,6,1,0
32457,6,1,2
32458,0,0,6
32459,0,0,3
32460,4,1,8
32461,0,0,3
32462,0,0,3
32463,0,0,5
32464,0,0,1
32465,0,0,1
32466,1,1,2
32467,0,0,6
32468,0,0,5
32469,18,1,6
32470,0,0,3
32471,0,0,7
32472,0,0,3
32473,0,0,0
32474,15,1,6
32475,2,1,2
32476,0,0,5
32477,0,0,7
32478,0,0,6
32479,6,1,6
32480,0,0,8
32481,0,0,7
32482,0,0,5
32483,0,0,1
32484,0,0,2
32485,0,0,3
32486,0,0,0
32487,0,0,5
32488,0,0,9
32489,1,1,8
32490,3,1,6
32491,0,0,9
32492,0,0,9
32493,1,1,0
32494,0,0,8
32495,0,0,0
32496,0,0,1
32497,2,1,1
32498,7,1,5
32499,0,0,9
32500,0,0,0
32501,0,0,6
32502,0,0,7
32503,1,1,9
32504,0,0,8
32505,24,1,6
32506,0,0,8
32507,0,0,9
32508,2,1,7
32509,0,0,5
32510,0,0,8
32511,0,0,5
32512,7,1,8
32513,25,1,4
32514,1,1,4
32515,0,0,1
32516,0,0,1
32517,0,0,1
32518,1,1,2
32519,0,0,8
32520,0,0,5
32521,4,1,9
32522,0,0,5
32523,0,0,5
32524,0,0,9
32525,0,0,1
32526,0,0,7
32527,0,0,7
32528,7,1,9
32529,0,0,7
32530,0,0,7
32531,0,0,5
32532,2,1,6
32533,0,0,5
32534,0,0,5
32535,0,0,5
32536,0,0,2
32537,0,0,0
32538,0,0,1
32539,0,0,2
32540,0,0,4
32541,0,0,9
32542,0,0,4
32543,0,0,5
32544,0,0,8
32545,0,0,8
32546,0,0,4
32547,0,0,5
32548,12,1,2
32549,1,1,7
32550,0,0,8
32551,0,0,8
32552,0,0,2
32553,0,0,7
32554,0,0,5
32555,25,1,6
32556,0,0,1
32557,6,1,3
32558,0,0,3
32559,0,0,2
32560,0,0,4
32561,0,0,1
32562,0,0,0
32563,13,1,0
32564,0,0,7
32565,0,0,1
32566,0,0,2
32567,1,1,3
32568,0,0,2
32569,18,1,2
32570,0,0,9
32571,0,0,3
32572,0,0,3
32573,0,0,5
32574,1,1,4
32575,0,0,0
32576,0,0,3
32577,2,1,7
32578,7,1,2
32579,0,0,5
32580,0,0,7
32581,0,0,0
32582,0,0,5
32583,0,0,8
32584,0,0,5
32585,0,0,2
32586,0,0,9
32587,5,1,6
32588,16,1,6
32589,1,1,6
32590,0,0,5
32591,2,1,6
32592,0,0,5
32593,0,0,8
32594,0,0,0
32595,0,0,0
32596,0,0,8
32597,2,1,4
32598,0,0,9
32599,0,0,1
32600,0,0,4
32601,0,0,4
32602,0,0,0
32603,0,0,5
32604,0,0,3
32605,0,0,9
32606,2,1,4
32607,16,1,3
32608,10,1,7
32609,0,0,0
32610,0,0,7
32611,6,1,4
32612,0,0,9
32613,0,0,9
32614,0,0,7
32615,0,0,7
32616,0,0,9
32617,21,1,3
32618,0,0,5
32619,0,0,5
32620,0,0,8
32621,0,0,8
32622,0,0,9
32623,4,1,0
32624,0,0,9
32625,4,1,7
32626,7,1,2
32627,3,1,3
32628,2,1,3
32629,0,0,9
32630,0,0,2
32631,0,0,4
32632,2,1,7
32633,0,0,5
32634,2,1,9
32635,0,0,1
32636,0,0,6
32637,0,0,8
32638,0,0,5
32639,0,0,5
32640,0,0,2
32641,0,0,0
32642,0,0,4
32643,0,0,7
32644,0,0,4
32645,0,0,5
32646,0,0,9
32647,4,1,2
32648,0,0,2
32649,0,0,3
32650,1,1,8
32651,1,1,4
32652,0,0,9
32653,0,0,8
32654,0,0,6
32655,0,0,9
32656,0,0,5
32657,0,0,9
32658,0,0,7
32659,0,0,2
32660,0,0,1
32661,0,0,0
32662,0,0,5
32663,10,1,6
32664,0,0,7
32665,0,0,9
32666,0,0,9
32667,0,0,3
32668,3,1,0
32669,8,1,9
32670,17,1,2
32671,5,1,4
32672,1,1,0
32673,0,0,9
32674,22,1,0
32675,0,0,3
32676,0,0,9
32677,0,0,3
32678,0,0,1
32679,0,0,5
32680,0,0,1
32681,0,0,8
32682,0,0,9
32683,8,1,8
32684,4,1,2
32685,200,1,6
32686,12,1,2
32687,0,0,1
32688,0,0,8
32689,0,0,7
32690,0,0,9
32691,0,0,5
32692,10,1,4
32693,0,0,3
32694,27,1,0
32695,0,0,1
32696,0,0,9
32697,0,0,3
32698,6,1,4
32699,0,0,9
32700,0,0,5
32701,0,0,0
32702,0,0,7
32703,0,0,3
32704,8,1,0
