indices,forgetting counts,forgettable,targets
30589,1,1,4
30590,2,1,5
30591,0,0,0
30592,4,1,7
30593,7,1,4
30594,3,1,6
30595,0,0,0
30596,12,1,2
30597,5,1,0
30598,0,0,9
30599,14,1,7
30600,1,1,4
30601,0,0,8
30602,9,1,2
30603,0,0,6
30604,0,0,0
30605,23,1,0
30606,13,1,3
30607,6,1,8
30608,0,0,6
30609,0,0,0
30610,26,1,6
30611,14,1,3
30612,1,1,2
30613,0,0,1
30614,4,1,4
30615,21,1,9
30616,0,0,4
30617,0,0,7
30618,1,1,5
30619,0,0,9
30620,1,1,9
30621,5,1,6
30622,12,1,5
30623,14,1,9
30624,9,1,3
30625,1,1,6
30626,11,1,6
30627,1,1,4
30628,4,1,2
30629,26,1,5
30630,0,0,4
30631,6,1,2
30632,23,1,2
30633,0,0,8
30634,3,1,3
30635,1,1,0
30636,16,1,0
30637,0,0,9
30638,22,1,4
30639,2,1,8
30640,0,0,8
30641,2,1,1
30642,15,1,5
30643,3,1,0
30644,5,1,6
30645,4,1,0
30646,1,1,1
30647,0,0,8
30648,3,1,9
30649,14,1,9
30650,1,1,1
30651,0,0,7
30652,0,0,0
30653,5,1,3
30654,1,1,2
30655,0,0,4
30656,1,1,9
30657,13,1,5
30658,0,0,9
30659,10,1,7
30660,23,1,8
30661,0,0,1
30662,2,1,5
30663,2,1,2
30664,20,1,8
30665,1,1,2
30666,0,0,6
30667,0,0,0
30668,1,1,3
30669,1,1,2
30670,24,1,7
30671,1,1,7
30672,16,1,2
30673,0,0,1
30674,17,1,4
30675,21,1,9
30676,16,1,1
30677,1,1,4
30678,0,0,9
30679,0,0,7
30680,2,1,2
30681,5,1,4
30682,0,0,6
30683,18,1,3
30684,22,1,5
30685,12,1,6
30686,1,1,8
30687,20,1,3
30688,0,0,2
30689,7,1,5
30690,12,1,2
30691,2,1,8
30692,0,0,9
30693,1,1,1
30694,17,1,2
30695,28,1,0
30696,6,1,1
30697,0,0,9
30698,7,1,5
30699,5,1,0
30700,6,1,2
30701,19,1,5
30702,16,1,9
30703,0,0,5
30704,25,1,3
30705,3,1,2
30706,3,1,6
30707,17,1,4
30708,13,1,3
30709,1,1,0
30710,4,1,0
30711,3,1,5
30712,6,1,1
30713,12,1,5
30714,10,1,1
30715,26,1,4
30716,16,1,1
30717,20,1,9
30718,0,0,5
30719,3,1,4
30720,20,1,7
30721,15,1,3
30722,0,0,9
30723,7,1,5
30724,0,0,6
30725,16,1,4
30726,5,1,2
30727,0,0,6
30728,9,1,9
30729,1,1,9
30730,1,1,0
30731,21,1,2
30732,23,1,5
30733,0,0,9
30734,0,0,4
30735,16,1,5
30736,5,1,9
30737,20,1,3
30738,0,0,1
30739,0,0,6
30740,0,0,2
30741,8,1,6
30742,2,1,5
30743,4,1,0
30744,5,1,0
30745,0,0,8
30746,11,1,2
30747,1,1,1
30748,14,1,6
30749,6,1,0
30750,0,0,1
30751,0,0,2
30752,0,0,1
30753,28,1,3
30754,29,1,3
30755,0,0,8
30756,3,1,3
30757,24,1,5
30758,0,0,9
30759,3,1,6
30760,0,0,7
30761,2,1,7
30762,2,1,8
30763,18,1,5
30764,1,1,9
30765,9,1,2
30766,0,0,5
30767,17,1,2
30768,2,1,1
30769,0,0,0
30770,14,1,8
30771,0,0,9
30772,9,1,3
30773,11,1,9
30774,13,1,3
30775,0,0,9
30776,1,1,9
30777,1,1,3
30778,4,1,2
30779,7,1,3
30780,8,1,9
30781,0,0,7
30782,1,1,1
30783,0,0,1
30784,3,1,3
30785,0,0,9
30786,0,0,2
30787,19,1,2
30788,4,1,8
30789,7,1,3
30790,1,1,4
30791,2,1,2
30792,3,1,1
30793,18,1,5
30794,1,1,4
30795,9,1,2
30796,2,1,9
30797,21,1,7
30798,0,0,6
30799,11,1,4
30800,1,1,6
30801,1,1,4
30802,0,0,4
30803,23,1,7
30804,0,0,1
30805,0,0,7
30806,8,1,3
30807,2,1,8
30808,1,1,8
30809,2,1,3
30810,0,0,1
30811,20,1,0
30812,19,1,6
30813,1,1,6
30814,12,1,1
30815,9,1,4
30816,0,0,6
30817,8,1,3
30818,0,0,2
30819,1,1,5
30820,3,1,0
30821,1,1,1
30822,5,1,4
30823,11,1,9
30824,6,1,7
30825,1,1,7
30826,13,1,4
30827,6,1,0
30828,0,0,6
30829,12,1,0
30830,1,1,0
30831,1,1,5
30832,1,1,4
30833,16,1,6
30834,16,1,2
30835,3,1,8
30836,18,1,2
30837,7,1,0
30838,19,1,3
30839,18,1,3
30840,15,1,1
30841,6,1,4
30842,1,1,6
30843,1,1,9
30844,0,0,8
30845,7,1,7
30846,1,1,8
30847,3,1,5
30848,27,1,3
30849,6,1,2
30850,0,0,9
30851,0,0,1
30852,7,1,7
30853,0,0,9
30854,8,1,8
30855,12,1,2
30856,2,1,1
30857,5,1,4
30858,21,1,2
30859,1,1,8
30860,2,1,8
30861,0,0,9
30862,13,1,3
30863,0,0,8
30864,4,1,6
30865,3,1,1
30866,19,1,3
30867,0,0,5
30868,1,1,3
30869,0,0,4
30870,10,1,4
30871,1,1,5
30872,16,1,8
30873,1,1,9
30874,14,1,2
30875,2,1,4
30876,0,0,7
30877,3,1,6
30878,23,1,2
30879,0,0,1
30880,21,1,3
30881,1,1,4
30882,0,0,8
30883,0,0,7
30884,6,1,4
30885,6,1,4
30886,0,0,3
30887,2,1,2
30888,8,1,0
30889,15,1,5
30890,16,1,7
30891,1,1,1
30892,0,0,4
30893,0,0,2
30894,20,1,2
30895,1,1,0
30896,12,1,3
30897,0,0,7
30898,9,1,9
30899,0,0,9
30900,0,0,4
30901,2,1,9
30902,0,0,1
30903,5,1,9
30904,23,1,0
30905,0,0,2
30906,3,1,6
30907,20,1,4
30908,8,1,6
30909,1,1,0
30910,2,1,6
30911,0,0,4
30912,0,0,1
30913,0,0,0
30914,3,1,0
30915,1,1,4
30916,26,1,8
30917,18,1,4
30918,11,1,6
30919,2,1,7
30920,1,1,6
30921,1,1,4
30922,1,1,6
30923,1,1,1
30924,2,1,0
30925,0,0,7
30926,15,1,8
30927,1,1,5
30928,0,0,7
30929,3,1,0
30930,4,1,0
30931,14,1,5
30932,15,1,9
30933,10,1,3
30934,0,0,9
30935,14,1,7
30936,1,1,9
30937,2,1,8
30938,0,0,6
30939,0,0,7
30940,0,0,2
30941,1,1,8
30942,0,0,4
30943,1,1,1
30944,0,0,6
30945,2,1,1
30946,9,1,9
30947,8,1,3
30948,0,0,8
30949,0,0,1
30950,8,1,4
30951,2,1,1
30952,0,0,5
30953,1,1,6
30954,0,0,9
30955,4,1,8
30956,7,1,7
30957,1,1,8
30958,6,1,4
30959,0,0,0
30960,12,1,3
30961,0,0,8
30962,1,1,4
30963,12,1,0
30964,23,1,3
30965,2,1,5
30966,19,1,9
30967,13,1,4
30968,1,1,0
30969,0,0,2
30970,18,1,4
30971,0,0,0
30972,0,0,7
30973,1,1,9
30974,0,0,2
30975,12,1,3
30976,18,1,6
30977,1,1,0
30978,1,1,5
30979,4,1,0
30980,20,1,2
30981,1,1,7
30982,1,1,6
30983,2,1,3
30984,1,1,7
30985,0,0,9
30986,11,1,3
30987,3,1,7
30988,16,1,2
30989,3,1,5
30990,0,0,8
30991,9,1,7
30992,0,0,1
30993,8,1,7
30994,14,1,5
30995,21,1,3
30996,18,1,7
30997,0,0,8
30998,0,0,9
30999,0,0,1
31000,0,0,0
31001,2,1,8
31002,2,1,2
31003,1,1,4
31004,7,1,0
31005,9,1,2
31006,8,1,4
31007,3,1,2
31008,0,0,9
31009,0,0,9
31010,13,1,9
31011,0,0,1
31012,20,1,9
31013,19,1,3
31014,20,1,9
31015,4,1,0
31016,18,1,3
31017,17,1,5
31018,0,0,8
31019,16,1,1
31020,2,1,2
31021,0,0,5
31022,17,1,3
31023,4,1,0
31024,0,0,7
31025,1,1,6
31026,2,1,2
31027,4,1,4
31028,18,1,5
31029,1,1,0
31030,3,1,4
31031,14,1,5
31032,13,1,8
31033,6,1,4
31034,4,1,7
31035,1,1,2
31036,0,0,7
31037,4,1,8
31038,0,0,5
31039,0,0,9
31040,3,1,2
31041,1,1,2
31042,2,1,6
31043,6,1,5
31044,13,1,5
31045,2,1,2
31046,0,0,1
31047,1,1,5
31048,2,1,0
31049,4,1,7
31050,0,0,3
31051,1,1,8
31052,0,0,8
31053,0,0,4
31054,1,1,2
31055,13,1,5
31056,0,0,9
31057,0,0,2
31058,2,1,2
31059,29,1,5
31060,9,1,4
31061,0,0,4
31062,24,1,5
31063,1,1,2
31064,0,0,5
31065,6,1,3
31066,0,0,8
31067,0,0,9
31068,1,1,9
31069,0,0,8
31070,14,1,8
31071,0,0,6
31072,0,0,1
31073,1,1,7
31074,21,1,2
31075,22,1,4
31076,5,1,8
31077,15,1,9
31078,13,1,3
31079,0,0,1
31080,11,1,6
31081,10,1,3
31082,2,1,7
31083,0,0,0
31084,18,1,4
31085,2,1,8
31086,9,1,0
31087,20,1,0
31088,17,1,4
31089,16,1,9
31090,4,1,2
31091,2,1,5
31092,4,1,4
31093,16,1,7
31094,1,1,3
31095,0,0,9
31096,0,0,9
31097,2,1,8
31098,1,1,0
31099,4,1,6
31100,0,0,1
31101,0,0,1
31102,0,0,1
31103,4,1,3
31104,1,1,8
31105,2,1,0
31106,0,0,9
31107,2,1,1
31108,1,1,6
31109,7,1,5
31110,0,0,1
31111,6,1,5
31112,2,1,6
31113,6,1,1
31114,1,1,9
31115,0,0,9
31116,9,1,5
31117,0,0,7
31118,3,1,6
31119,6,1,0
31120,1,1,5
31121,1,1,8
31122,0,0,1
31123,4,1,7
31124,4,1,4
31125,3,1,8
31126,1,1,1
31127,9,1,0
31128,4,1,6
31129,8,1,5
31130,17,1,2
31131,0,0,8
31132,1,1,5
31133,2,1,6
31134,1,1,3
31135,3,1,6
31136,1,1,3
31137,13,1,5
31138,6,1,1
31139,18,1,6
31140,15,1,6
31141,24,1,3
31142,1,1,6
31143,0,0,4
31144,7,1,0
31145,0,0,5
31146,12,1,3
31147,22,1,1
31148,1,1,3
31149,15,1,5
31150,3,1,3
31151,0,0,1
31152,1,1,1
31153,1,1,4
31154,2,1,7
31155,1,1,5
31156,7,1,7
31157,2,1,8
31158,2,1,1
31159,8,1,6
31160,2,1,4
31161,17,1,3
31162,0,0,9
31163,2,1,4
31164,6,1,0
31165,4,1,0
31166,0,0,1
31167,1,1,4
31168,1,1,8
31169,21,1,2
31170,22,1,8
31171,11,1,2
31172,0,0,7
31173,13,1,2
31174,2,1,9
31175,0,0,6
31176,4,1,9
31177,16,1,2
31178,0,0,3
31179,22,1,3
31180,0,0,5
31181,0,0,6
31182,23,1,8
31183,10,1,8
31184,3,1,8
31185,12,1,5
31186,0,0,9
31187,7,1,8
31188,2,1,8
31189,0,0,8
31190,0,0,5
31191,10,1,2
31192,1,1,7
31193,0,0,1
31194,3,1,3
31195,5,1,1
31196,0,0,8
31197,16,1,6
31198,24,1,3
31199,11,1,3
31200,0,0,5
31201,8,1,0
31202,19,1,8
31203,2,1,1
31204,1,1,3
31205,0,0,9
31206,0,0,7
31207,0,0,0
31208,11,1,1
31209,0,0,1
31210,1,1,9
31211,2,1,4
31212,2,1,7
31213,12,1,0
31214,5,1,0
31215,20,1,7
31216,0,0,9
31217,1,1,7
31218,4,1,5
31219,0,0,8
31220,0,0,8
31221,11,1,5
31222,10,1,5
31223,13,1,2
31224,0,0,7
31225,2,1,5
31226,9,1,5
31227,10,1,4
31228,4,1,6
31229,16,1,2
31230,22,1,2
31231,2,1,2
31232,1,1,6
31233,0,0,9
31234,2,1,5
31235,0,0,6
31236,1,1,7
31237,0,0,2
31238,3,1,6
31239,3,1,4
31240,2,1,5
31241,0,0,1
31242,6,1,3
31243,2,1,5
31244,0,0,8
31245,1,1,1
31246,1,1,0
31247,0,0,7
31248,0,0,5
31249,0,0,0
31250,0,0,8
31251,0,0,1
31252,3,1,9
31253,14,1,1
31254,5,1,3
31255,8,1,5
31256,12,1,4
31257,7,1,6
31258,24,1,8
31259,1,1,8
31260,1,1,3
31261,1,1,3
31262,1,1,7
31263,0,0,7
31264,1,1,5
31265,24,1,7
31266,0,0,8
31267,0,0,8
31268,0,0,1
31269,1,1,2
31270,17,1,6
31271,3,1,4
31272,13,1,2
31273,13,1,5
31274,10,1,1
31275,0,0,2
31276,0,0,7
31277,10,1,4
31278,0,0,8
31279,0,0,6
31280,2,1,2
31281,0,0,4
31282,4,1,1
31283,27,1,9
31284,19,1,0
31285,6,1,2
31286,0,0,0
31287,2,1,9
31288,7,1,1
31289,1,1,2
31290,2,1,4
31291,1,1,9
31292,5,1,5
31293,0,0,2
31294,1,1,2
31295,1,1,3
31296,2,1,9
31297,18,1,1
31298,0,0,9
31299,1,1,6
31300,0,0,1
31301,0,0,6
31302,0,0,5
31303,11,1,5
31304,0,0,7
31305,1,1,4
31306,19,1,4
31307,0,0,2
31308,20,1,2
31309,0,0,5
31310,8,1,4
31311,0,0,1
31312,16,1,6
31313,0,0,8
31314,0,0,8
31315,0,0,6
31316,0,0,7
31317,0,0,8
31318,8,1,2
31319,0,0,1
31320,0,0,7
31321,5,1,7
31322,0,0,1
31323,0,0,1
31324,21,1,9
31325,2,1,6
31326,15,1,7
31327,7,1,8
31328,0,0,8
31329,4,1,1
31330,16,1,5
31331,0,0,7
31332,7,1,8
31333,17,1,2
31334,0,0,6
31335,0,0,9
31336,15,1,7
31337,14,1,3
31338,0,0,1
31339,7,1,0
31340,1,1,8
31341,22,1,7
31342,1,1,6
31343,11,1,2
31344,6,1,3
31345,5,1,1
31346,6,1,3
31347,4,1,5
31348,0,0,1
31349,1,1,4
31350,1,1,7
31351,1,1,1
31352,1,1,1
31353,3,1,6
31354,0,0,8
31355,18,1,5
31356,4,1,6
31357,0,0,7
31358,0,0,0
31359,4,1,7
31360,2,1,7
31361,6,1,2
31362,25,1,8
31363,4,1,1
31364,0,0,7
31365,8,1,4
31366,16,1,3
31367,2,1,8
31368,1,1,7
31369,3,1,0
31370,0,0,8
31371,3,1,2
31372,0,0,8
31373,2,1,6
31374,7,1,2
31375,0,0,2
31376,3,1,5
31377,0,0,2
31378,1,1,9
31379,0,0,8
31380,0,0,3
31381,14,1,7
31382,0,0,6
31383,11,1,3
31384,19,1,6
31385,9,1,9
31386,3,1,8
31387,2,1,9
31388,0,0,9
31389,13,1,7
31390,2,1,8
31391,19,1,0
31392,2,1,8
31393,16,1,4
31394,4,1,2
31395,9,1,1
31396,14,1,6
31397,0,0,0
31398,0,0,6
31399,1,1,9
31400,0,0,3
31401,5,1,2
31402,9,1,3
31403,1,1,9
31404,18,1,3
31405,16,1,6
31406,22,1,3
31407,19,1,1
31408,0,0,6
31409,0,0,5
31410,9,1,2
31411,1,1,2
31412,16,1,0
31413,1,1,6
31414,4,1,3
31415,10,1,3
31416,0,0,6
31417,12,1,8
31418,22,1,2
31419,15,1,2
31420,18,1,2
31421,22,1,6
31422,4,1,9
31423,1,1,8
31424,4,1,8
31425,0,0,8
31426,4,1,8
31427,0,0,6
31428,11,1,2
31429,3,1,4
31430,0,0,6
31431,2,1,4
31432,1,1,7
31433,3,1,4
31434,18,1,4
31435,3,1,0
31436,1,1,7
31437,22,1,3
31438,22,1,2
31439,3,1,5
31440,8,1,3
31441,8,1,9
31442,3,1,5
31443,0,0,8
31444,0,0,7
31445,0,0,1
31446,0,0,4
31447,2,1,6
31448,2,1,6
31449,16,1,3
31450,3,1,0
31451,1,1,6
31452,4,1,7
31453,1,1,9
31454,1,1,2
31455,4,1,6
31456,15,1,8
31457,0,0,6
31458,0,0,9
31459,0,0,0
31460,1,1,3
31461,1,1,7
31462,12,1,8
31463,1,1,3
31464,0,0,4
31465,4,1,6
31466,0,0,6
31467,15,1,2
31468,0,0,7
31469,24,1,2
31470,3,1,4
31471,13,1,0
31472,18,1,7
31473,1,1,1
31474,1,1,5
31475,15,1,2
31476,3,1,4
31477,0,0,7
31478,10,1,2
31479,7,1,3
31480,1,1,8
31481,5,1,0
31482,1,1,7
31483,6,1,9
31484,18,1,4
31485,3,1,5
31486,26,1,2
31487,0,0,6
31488,0,0,0
31489,1,1,8
31490,0,0,9
31491,0,0,7
31492,5,1,2
31493,4,1,2
31494,2,1,5
31495,8,1,2
31496,20,1,2
31497,10,1,8
31498,27,1,8
31499,2,1,3
31500,0,0,6
31501,3,1,2
31502,0,0,1
31503,12,1,3
31504,2,1,7
31505,3,1,4
31506,0,0,0
31507,0,0,4
31508,13,1,6
31509,2,1,9
31510,11,1,1
31511,24,1,8
31512,0,0,1
31513,0,0,7
31514,4,1,4
31515,0,0,4
31516,2,1,5
31517,3,1,9
31518,0,0,7
31519,1,1,2
31520,0,0,7
31521,0,0,0
31522,0,0,1
31523,0,0,1
31524,2,1,9
31525,0,0,5
31526,2,1,8
31527,10,1,3
31528,1,1,7
31529,18,1,7
31530,0,0,8
31531,3,1,2
31532,22,1,2
31533,5,1,9
31534,28,1,1
31535,4,1,3
31536,26,1,4
31537,4,1,8
31538,1,1,9
31539,4,1,1
31540,3,1,9
31541,2,1,8
31542,4,1,3
31543,12,1,5
31544,2,1,3
31545,21,1,9
31546,6,1,2
31547,2,1,4
31548,0,0,5
31549,10,1,4
31550,20,1,2
31551,2,1,5
31552,7,1,1
31553,1,1,8
31554,24,1,7
31555,20,1,5
31556,8,1,0
31557,23,1,5
31558,0,0,6
31559,13,1,5
31560,8,1,3
31561,2,1,5
31562,0,0,2
31563,20,1,8
31564,0,0,6
31565,2,1,8
31566,27,1,9
31567,3,1,3
31568,11,1,5
31569,1,1,7
31570,14,1,6
31571,0,0,9
31572,12,1,2
31573,2,1,7
31574,0,0,5
31575,4,1,6
31576,0,0,8
31577,0,0,6
31578,7,1,5
31579,1,1,4
31580,4,1,6
31581,3,1,8
31582,22,1,5
31583,0,0,1
31584,17,1,3
31585,17,1,4
31586,4,1,0
31587,1,1,1
31588,0,0,4
31589,0,0,7
31590,4,1,8
31591,1,1,0
31592,3,1,5
31593,0,0,0
31594,0,0,8
31595,2,1,7
31596,1,1,8
31597,0,0,7
31598,1,1,6
31599,2,1,1
31600,0,0,0
31601,4,1,6
31602,15,1,3
31603,8,1,3
31604,0,0,1
31605,14,1,9
31606,1,1,3
31607,1,1,1
31608,1,1,8
31609,1,1,4
31610,32,1,3
31611,14,1,5
31612,3,1,4
31613,1,1,9
31614,2,1,2
31615,11,1,4
31616,4,1,6
31617,0,0,8
31618,0,0,9
31619,1,1,1
31620,23,1,5
31621,15,1,2
31622,2,1,6
31623,14,1,2
31624,1,1,7
31625,2,1,8
31626,1,1,3
31627,3,1,4
31628,21,1,8
31629,8,1,6
31630,1,1,9
31631,6,1,5
31632,17,1,3
31633,22,1,3
31634,19,1,1
31635,0,0,0
31636,1,1,2
31637,0,0,9
31638,21,1,9
31639,2,1,6
31640,4,1,8
31641,23,1,5
31642,12,1,4
31643,0,0,9
31644,0,0,8
31645,1,1,1
31646,26,1,5
31647,0,0,5
31648,1,1,0
31649,16,1,3
31650,2,1,5
31651,16,1,6
31652,0,0,8
31653,1,1,7
31654,0,0,0
31655,0,0,1
31656,0,0,6
31657,5,1,1
31658,1,1,0
31659,0,0,7
31660,7,1,6
31661,0,0,8
31662,1,1,9
31663,2,1,8
31664,0,0,9
31665,2,1,1
31666,0,0,4
31667,19,1,5
31668,1,1,4
31669,11,1,1
31670,1,1,8
31671,21,1,7
31672,0,0,6
31673,14,1,5
31674,1,1,0
31675,1,1,8
31676,4,1,3
31677,1,1,2
31678,13,1,0
31679,0,0,4
31680,0,0,8
31681,0,0,6
31682,3,1,6
31683,17,1,4
31684,22,1,2
31685,2,1,6
31686,1,1,9
31687,22,1,2
31688,1,1,5
31689,2,1,4
31690,0,0,9
31691,17,1,2
31692,4,1,8
31693,13,1,0
31694,2,1,1
31695,1,1,8
31696,1,1,5
31697,0,0,8
31698,5,1,3
31699,1,1,4
31700,1,1,0
31701,11,1,4
31702,9,1,4
31703,1,1,1
31704,14,1,2
31705,6,1,2
31706,0,0,6
31707,6,1,2
31708,15,1,5
31709,17,1,4
31710,4,1,5
31711,1,1,1
31712,12,1,3
31713,11,1,9
31714,14,1,8
31715,0,0,0
31716,10,1,5
31717,19,1,8
31718,0,0,7
31719,1,1,7
31720,0,0,1
31721,9,1,2
31722,0,0,9
31723,1,1,7
31724,0,0,1
31725,20,1,8
31726,7,1,0
31727,7,1,6
31728,8,1,0
31729,1,1,5
31730,0,0,8
31731,0,0,3
31732,10,1,8
31733,10,1,4
31734,12,1,6
31735,0,0,4
31736,8,1,7
31737,0,0,1
31738,0,0,7
31739,6,1,7
31740,10,1,3
31741,3,1,2
31742,12,1,9
31743,13,1,2
31744,7,1,9
31745,2,1,8
31746,0,0,7
31747,0,0,1
31748,19,1,6
31749,0,0,1
31750,9,1,4
31751,6,1,4
31752,3,1,6
31753,2,1,6
31754,18,1,3
31755,1,1,4
31756,0,0,0
31757,0,0,0
31758,5,1,9
31759,8,1,2
31760,2,1,9
31761,12,1,1
31762,0,0,8
31763,11,1,8
31764,1,1,7
31765,1,1,1
31766,0,0,2
31767,6,1,4
31768,0,0,9
31769,14,1,4
31770,10,1,2
31771,0,0,9
31772,4,1,9
31773,1,1,2
31774,0,0,9
31775,2,1,4
31776,0,0,1
31777,10,1,7
31778,2,1,8
31779,0,0,7
31780,0,0,6
31781,16,1,5
31782,3,1,5
31783,0,0,1
31784,1,1,6
31785,3,1,2
31786,0,0,1
31787,3,1,8
31788,30,1,3
31789,0,0,7
31790,15,1,9
31791,12,1,5
31792,0,0,6
31793,0,0,5
31794,0,0,6
31795,4,1,8
31796,0,0,4
31797,6,1,3
31798,0,0,6
31799,7,1,4
31800,0,0,7
31801,0,0,5
31802,0,0,2
31803,7,1,2
31804,3,1,4
31805,13,1,9
31806,0,0,6
31807,0,0,7
31808,3,1,6
31809,3,1,2
31810,3,1,8
31811,3,1,9
31812,4,1,6
31813,10,1,2
31814,1,1,8
31815,0,0,9
31816,2,1,8
31817,26,1,5
31818,21,1,7
31819,0,0,0
31820,1,1,6
31821,3,1,2
31822,0,0,7
31823,16,1,2
31824,17,1,9
31825,1,1,3
31826,23,1,6
31827,0,0,9
31828,0,0,7
31829,17,1,9
31830,0,0,1
31831,0,0,1
31832,0,0,8
31833,0,0,5
31834,19,1,6
31835,15,1,6
31836,24,1,5
31837,1,1,0
31838,0,0,9
31839,26,1,7
31840,3,1,4
31841,10,1,8
31842,1,1,6
31843,3,1,4
31844,4,1,3
31845,0,0,9
31846,1,1,8
31847,0,0,7
31848,1,1,4
31849,14,1,4
31850,11,1,2
31851,0,0,7
31852,14,1,6
31853,8,1,8
31854,2,1,1
31855,7,1,0
31856,0,0,5
31857,0,0,6
31858,0,0,6
31859,4,1,6
31860,0,0,4
31861,23,1,3
31862,12,1,9
31863,2,1,0
31864,0,0,5
31865,1,1,0
31866,20,1,4
31867,1,1,5
31868,16,1,3
31869,5,1,9
31870,19,1,9
31871,7,1,7
31872,20,1,8
31873,4,1,7
31874,0,0,2
31875,11,1,5
31876,5,1,7
31877,0,0,5
31878,6,1,9
31879,2,1,8
31880,6,1,0
31881,12,1,9
31882,5,1,2
31883,13,1,5
31884,0,0,2
31885,20,1,9
31886,11,1,3
31887,17,1,2
31888,9,1,0
31889,2,1,6
31890,0,0,1
31891,0,0,6
31892,3,1,5
31893,0,0,4
31894,6,1,6
31895,4,1,6
31896,4,1,0
31897,15,1,2
31898,1,1,4
31899,19,1,1
31900,12,1,3
31901,3,1,5
31902,1,1,4
31903,2,1,8
31904,0,0,0
31905,0,0,9
31906,9,1,6
31907,18,1,3
31908,1,1,3
31909,4,1,9
31910,0,0,3
31911,25,1,9
31912,25,1,3
31913,8,1,3
31914,3,1,7
31915,3,1,8
31916,0,0,4
31917,2,1,8
31918,1,1,9
31919,7,1,8
31920,3,1,9
31921,0,0,7
31922,16,1,5
31923,27,1,3
31924,4,1,7
31925,0,0,1
31926,15,1,2
31927,4,1,0
31928,8,1,6
31929,2,1,8
31930,2,1,8
31931,16,1,6
31932,0,0,4
31933,1,1,6
31934,19,1,3
31935,0,0,1
31936,8,1,3
31937,2,1,9
31938,8,1,8
31939,15,1,4
31940,16,1,3
31941,17,1,2
31942,1,1,6
31943,12,1,6
31944,7,1,7
31945,5,1,1
31946,0,0,8
31947,4,1,0
31948,1,1,6
31949,0,0,5
31950,0,0,8
31951,2,1,1
31952,20,1,7
31953,1,1,4
31954,24,1,4
31955,0,0,0
31956,3,1,9
31957,0,0,1
31958,25,1,7
31959,2,1,1
31960,6,1,5
31961,1,1,0
31962,14,1,9
31963,17,1,6
31964,0,0,6
31965,2,1,7
31966,0,0,8
31967,4,1,7
31968,0,0,8
31969,0,0,1
31970,1,1,0
31971,1,1,9
31972,13,1,6
31973,16,1,5
31974,25,1,3
31975,16,1,3
31976,0,0,0
31977,11,1,5
31978,12,1,3
31979,1,1,2
31980,17,1,7
31981,0,0,8
31982,10,1,7
31983,0,0,9
31984,0,0,6
31985,0,0,1
31986,11,1,9
31987,0,0,0
31988,3,1,1
31989,6,1,9
31990,8,1,7
31991,1,1,0
31992,1,1,7
31993,5,1,4
31994,1,1,5
31995,0,0,5
31996,0,0,8
31997,5,1,2
31998,0,0,4
31999,24,1,2
32000,5,1,7
32001,21,1,5
32002,2,1,0
32003,0,0,1
32004,12,1,7
32005,1,1,4
32006,10,1,3
32007,3,1,4
32008,0,0,9
32009,3,1,0
32010,5,1,6
32011,0,0,1
32012,2,1,5
32013,0,0,2
32014,0,0,8
32015,20,1,5
32016,2,1,0
32017,2,1,4
32018,13,1,4
32019,0,0,8
32020,3,1,7
32021,23,1,3
32022,0,0,0
32023,20,1,8
32024,1,1,4
32025,1,1,0
32026,2,1,4
32027,0,0,6
32028,1,1,2
32029,1,1,4
32030,1,1,2
32031,27,1,5
32032,0,0,7
32033,6,1,0
32034,0,0,8
32035,0,0,6
32036,11,1,2
32037,2,1,8
32038,3,1,8
32039,7,1,9
32040,1,1,9
32041,0,0,9
32042,0,0,1
32043,6,1,3
32044,17,1,5
32045,18,1,2
32046,4,1,3
32047,18,1,2
32048,10,1,5
32049,18,1,2
32050,15,1,4
32051,0,0,8
32052,2,1,3
32053,0,0,7
32054,21,1,3
32055,20,1,5
32056,18,1,0
32057,0,0,2
32058,0,0,0
32059,15,1,2
32060,14,1,6
32061,1,1,7
32062,6,1,0
32063,6,1,6
32064,1,1,9
32065,0,0,9
32066,3,1,4
32067,15,1,2
32068,5,1,7
32069,15,1,4
32070,0,0,0
32071,16,1,2
32072,2,1,9
32073,1,1,7
32074,3,1,6
32075,0,0,3
32076,0,0,0
32077,1,1,8
32078,10,1,0
32079,21,1,5
32080,0,0,6
32081,22,1,0
32082,0,0,6
32083,2,1,1
32084,6,1,9
32085,13,1,3
32086,0,0,8
32087,0,0,1
32088,2,1,4
32089,5,1,8
32090,8,1,0
32091,5,1,0
32092,0,0,8
32093,0,0,5
32094,3,1,4
32095,1,1,4
32096,0,0,9
32097,11,1,7
32098,6,1,3
32099,0,0,1
32100,1,1,4
32101,0,0,2
32102,0,0,9
32103,0,0,2
32104,1,1,9
32105,9,1,6
32106,6,1,2
32107,0,0,0
32108,16,1,3
32109,0,0,0
32110,0,0,9
32111,0,0,8
32112,2,1,9
32113,12,1,3
32114,0,0,8
32115,0,0,9
32116,0,0,7
32117,7,1,4
32118,15,1,5
32119,3,1,4
32120,1,1,4
32121,0,0,1
32122,0,0,5
32123,3,1,9
32124,21,1,5
32125,1,1,6
32126,5,1,6
32127,5,1,2
32128,5,1,3
32129,16,1,9
32130,11,1,4
32131,0,0,0
32132,1,1,8
32133,1,1,9
32134,3,1,3
32135,0,0,1
32136,26,1,2
32137,8,1,5
32138,0,0,8
32139,1,1,3
32140,0,0,0
32141,0,0,2
